line_id,hazard_class,overlap_km
1897,High,1.0054737181329032
435,NonWildland,1.0039249412496558
2010,Moderate,1.0036386321060926
1246,Moderate,1.0019910601729018
1305,High,1.0002582352981946
996,Moderate,1.000060499520407
738,Very High,1.000019303938535
14,Moderate,0.998903042610646
1973,Moderate,0.9972182613901063
822,High,0.9970596636019744
2093,Moderate,0.9965161259502124
1389,NonWildland,0.9963048532693178
1895,High,0.9961751102515297
2001,Moderate,0.9959986370311584
144,NonWildland,0.995389784319952
1449,NonWildland,0.9949994950016233
794,NonWildland,0.9944650223836993
2048,High,0.9941550797073391
850,Very High,0.9939800976470292
1533,High,0.9934941684963592
1048,Moderate,0.9923403472268081
1612,High,0.9918634270416834
1320,Moderate,0.9910536647464803
937,High,0.9909251207674077
217,Moderate,0.9908121594775413
1104,High,0.9907530230736858
1818,NonWildland,0.9905851937586051
1029,High,0.9904368673131076
2065,High,0.9904143740709713
1320,High,0.9901962263716634
1623,Moderate,0.9901919292938476
2105,Moderate,0.9901407301730327
1110,High,0.9901239800743565
1530,Very High,0.9900509795481257
153,Moderate,0.9891440911554755
2035,High,0.9884426845624691
90,Moderate,0.987947734325703
1934,High,0.9873786054291898
2024,Moderate,0.9861166296017027
2135,Moderate,0.9857954465872898
1073,High,0.9851365781974909
677,Moderate,0.9848946289273974
681,Moderate,0.9844147548066874
708,Moderate,0.9836272146481843
1116,Moderate,0.9831336124259433
677,Moderate,0.9825753770361347
49,High,0.9825248557371156
1092,Moderate,0.981812337292938
1099,High,0.9814365718234321
2018,Moderate,0.9812878453582342
1320,Moderate,0.9810268592691771
1246,High,0.9808713409536022
2141,Moderate,0.9801398451021706
2142,Moderate,0.980030155115395
1295,Very High,0.9800031296585686
2144,Moderate,0.97968394827304
2143,Moderate,0.9782613045727964
2029,High,0.9781063462127579
957,High,0.9776517508111963
908,NonWildland,0.9773886657758118
44,Moderate,0.9770663839432547
914,Very High,0.9770151171452821
1948,High,0.9765057619973004
265,Moderate,0.9733258032282532
1111,Moderate,0.9733246831046737
1996,Moderate,0.9729408872846419
1276,Moderate,0.9728845397123104
152,Moderate,0.9726095048108223
1308,Very High,0.9725261179531675
2150,Moderate,0.9716104501951212
2145,Moderate,0.9712884134333365
952,Very High,0.9706906544800056
1493,High,0.970351383349157
850,Very High,0.9702334206637194
1563,High,0.9701748445805413
871,High,0.9697488970176491
90,High,0.9682213950406772
479,High,0.9674501396586349
1327,NonWildland,0.9669441410630256
1934,High,0.9669126957989025
1603,NonWildland,0.9658422438271115
817,Moderate,0.9644722558063173
2020,High,0.9636677995702242
738,Moderate,0.9634940078280463
683,Very High,0.9628338460169087
286,NonWildland,0.9621470873609885
1003,Very High,0.9619391419444867
2016,Moderate,0.9617453631529989
44,Very High,0.9613360999528588
1043,Moderate,0.9612889850407013
699,Moderate,0.9611122369202407
211,Very High,0.9608750308030085
1545,High,0.9602220591526123
1320,Moderate,0.9602082836581713
139,High,0.960176441403088
1192,High,0.9601045577813502
1184,NonWildland,0.9600800301283823
537,High,0.9600635198198822
1875,Very High,0.9557209194443804
1929,High,0.9553343562235266
851,Moderate,0.9543229734030759
1807,Moderate,0.9543162762159682
672,Very High,0.9540330437749567
196,High,0.9538410554650399
2016,Moderate,0.9527299882842105
1269,High,0.9512273884586259
1170,High,0.9504735320012446
1770,Very High,0.9498116675168942
2035,High,0.9490857834475298
1791,Moderate,0.948526630046857
558,Moderate,0.9483965800048858
334,High,0.9479681019593663
654,Very High,0.9477987195585086
1192,Moderate,0.945706740855342
738,Moderate,0.9451542130334784
1491,NonWildland,0.9438484432296523
1824,High,0.9427245199833042
469,High,0.9426709205348351
1623,Moderate,0.9426672085928841
747,High,0.9425265302530673
1874,Very High,0.942436929560822
1862,Very High,0.9421633450012766
2061,Very High,0.9420858068616683
755,High,0.940765717921818
683,NonWildland,0.9405772817760303
1666,High,0.9402414312531553
1721,Very High,0.9388132759354584
1266,Very High,0.938681453076815
1135,High,0.9377237470975542
544,High,0.9375735876295846
1999,Very High,0.9368466886258948
1881,High,0.9364187794234949
2112,Moderate,0.9354448107692117
1572,Moderate,0.933999792429062
1857,High,0.9339042003502789
1334,NonWildland,0.9338006229753801
850,NonWildland,0.9337328028764368
1719,NonWildland,0.9337208108417276
43,Very High,0.9337175271120141
1864,High,0.9331837488055276
1520,High,0.9328253256486159
1862,High,0.9321050242264676
1593,High,0.9315758198410037
699,Moderate,0.9310029414639872
1009,High,0.9305201442868656
606,NonWildland,0.9304199192864533
1623,High,0.9302302931071399
1774,High,0.9301605406095258
1844,Very High,0.9295552927261183
827,Moderate,0.9294479111378618
402,Moderate,0.9283551337303553
1881,Moderate,0.9275866194070524
2111,Moderate,0.9272571910077816
624,NonWildland,0.9272247406183911
1213,Moderate,0.927020441805297
1874,High,0.9269198796776116
614,High,0.9261664308874704
1012,Moderate,0.9258434432046706
416,Moderate,0.9251314730865066
769,High,0.9245426316830665
1218,Very High,0.924537142838833
1295,Moderate,0.9243958947814824
1999,Moderate,0.9239591452806073
2080,NonWildland,0.9235210364143501
2155,Moderate,0.9233092832211919
1094,High,0.9229950633051487
1568,NonWildland,0.9222724904978651
1481,High,0.921453274113011
1428,Moderate,0.9207272498690764
910,Moderate,0.9199985077089134
2010,NonWildland,0.9194308326818693
1843,Very High,0.9191165456425975
32,High,0.9189706081089477
2056,High,0.917439320875582
1850,Moderate,0.9164751398803068
1412,Very High,0.9152470908701638
937,Moderate,0.9132970428936856
1834,Very High,0.9127642978755047
2110,High,0.9126360272612446
1376,NonWildland,0.9125868232626945
2105,Moderate,0.9124916994240995
2163,High,0.912414704485707
1900,Very High,0.9117594378144268
1214,Moderate,0.9094922456785814
312,High,0.9092806886620433
1960,High,0.9090767967758868
109,Moderate,0.9079286650099653
1899,High,0.9079051741254416
1823,Moderate,0.9077342701877635
1319,High,0.9073009573424455
1146,Moderate,0.906190676222094
1006,Moderate,0.9057723670867652
958,High,0.9055210263147788
1956,Moderate,0.9038322415650727
1398,High,0.9012017886840203
743,Moderate,0.9008905359948045
1301,High,0.9006073607333
261,Very High,0.9005932879860533
2011,NonWildland,0.9005883103733479
2144,NonWildland,0.9005131484642709
211,High,0.9002712627915486
196,High,0.900060783023735
895,High,0.899786882443633
772,High,0.8995371245429115
359,Moderate,0.8992657852235564
1865,High,0.8982384044850837
772,High,0.8980681238508921
1170,Moderate,0.8974865430604303
1378,Very High,0.8968614723525837
705,High,0.8964277705127889
454,Moderate,0.8962569740736023
586,Moderate,0.8949068038800212
2049,NonWildland,0.8930697636363153
1515,High,0.891996649520697
437,Moderate,0.8911908507650795
1094,Moderate,0.8906763677919644
402,High,0.8899210423590893
2161,High,0.8896716191161865
820,Moderate,0.8895223685006365
1966,Moderate,0.8893961187763597
1916,High,0.8893361930556024
2113,Moderate,0.8892939909490039
43,Moderate,0.8890132447171402
32,Moderate,0.8873977006942764
556,Moderate,0.8868635784264273
50,High,0.8862637925845829
1421,Very High,0.8856679960913781
127,Moderate,0.8837939347535199
2074,Moderate,0.8832206839889284
1293,High,0.882409471206187
107,High,0.8816524578172
2164,High,0.8815881035251887
314,Very High,0.8815726667169312
1084,Moderate,0.8811694232687423
1681,High,0.8805148758730069
1105,NonWildland,0.8803751563509714
1146,NonWildland,0.8798177500817995
1365,High,0.879398182921259
1209,High,0.8793096357274683
762,Very High,0.8791061390144602
1098,High,0.878624388321419
656,NonWildland,0.8777169244089464
1109,High,0.8771463025067994
1715,Moderate,0.8761487632479704
874,Moderate,0.8748113745208205
2145,Moderate,0.8741989795966473
49,Moderate,0.8725717840931104
59,NonWildland,0.8718596436171581
159,Moderate,0.8715766180667539
1293,Very High,0.8715097878055806
1435,High,0.871100722282737
1349,Moderate,0.8707243932694604
811,Moderate,0.8704331637735215
166,High,0.8701980615857512
1006,NonWildland,0.870189904008492
1791,NonWildland,0.8701811003912558
412,NonWildland,0.8701703252761169
1939,Moderate,0.870023032509943
266,Very High,0.8700038305377654
454,Moderate,0.8697482501235463
1323,High,0.8695530015876669
44,Moderate,0.868894043263859
1810,High,0.868783686221788
254,High,0.8680127801038644
702,High,0.8668979442758904
725,Very High,0.8665677397937129
534,High,0.8664926577299444
361,Moderate,0.8642934819953685
796,Very High,0.8642043304674812
1773,Moderate,0.8640245034411155
2034,High,0.8617686872604394
1101,Very High,0.8612557385687274
218,Very High,0.8610025422693264
614,High,0.8606455397198564
941,High,0.8606439797086055
550,Very High,0.8597383863819933
1330,Moderate,0.8593926376252452
2011,Moderate,0.8593388444129303
34,Very High,0.8587307915175115
2048,NonWildland,0.8586616373703557
989,Moderate,0.8576010274532944
375,Very High,0.8570173386046392
1812,High,0.8569782030828967
857,Moderate,0.8568851203624456
1675,Moderate,0.8567151949085273
1433,High,0.8565279209750868
1379,High,0.8556005696437388
2036,Very High,0.8551588232743284
1940,High,0.8546719948732545
1313,Moderate,0.8544609165549348
754,Very High,0.8541529978252894
1039,Moderate,0.8541194398804741
534,Very High,0.8540205484637006
1276,High,0.8539607653340167
1177,Moderate,0.8530029618768602
644,NonWildland,0.852840036666215
124,Very High,0.8528138306155864
1034,Moderate,0.8526607486671274
2141,Moderate,0.8523159618771433
2143,Moderate,0.851893915372892
2142,Moderate,0.8513767147427579
2009,High,0.8512513302341788
559,Moderate,0.8504899097150649
1012,Moderate,0.8504056013668086
513,Moderate,0.8502912210844149
1116,Moderate,0.8497853453635659
1445,High,0.8496879844828961
105,Moderate,0.8496348081354992
1099,Moderate,0.8494875836133826
1973,Moderate,0.8490020204225073
2143,Moderate,0.8483670523501833
2142,Moderate,0.8483520685913399
716,High,0.8481681446076975
558,Very High,0.8473467266478524
2161,Very High,0.846601800645819
155,Moderate,0.8459877795520305
211,High,0.8453699141512306
909,Moderate,0.8451357959387574
43,NonWildland,0.8451048477499699
956,Moderate,0.8443719869931003
1141,High,0.844343613492611
1296,High,0.8440942585043342
1209,High,0.8438270948587053
1492,High,0.8436184509354269
1825,Moderate,0.8426240567976959
2112,Moderate,0.8423818335979616
1710,High,0.8417033257118902
75,High,0.8410379448887152
1939,High,0.8405699277344658
1794,Moderate,0.8403969891039985
534,High,0.8403800830234326
1515,High,0.8403761996028426
495,Moderate,0.8403598704981938
1498,Very High,0.8403010814494106
1479,Very High,0.8400860483215236
1998,Moderate,0.839933201989844
1720,Moderate,0.8396017440067453
565,NonWildland,0.8392376054622592
1464,Very High,0.8381747272707629
218,High,0.8381663852566363
1392,Very High,0.8381263352791385
2043,Very High,0.8379420846012345
1545,High,0.837618395087683
851,High,0.8362472932166672
1889,Moderate,0.8348339513538584
1245,High,0.8342346385246876
1221,Moderate,0.8339979306217836
1939,High,0.8337451349176629
1195,High,0.8316600107544243
2059,Very High,0.829995486705034
1449,Very High,0.8295203317388463
879,Moderate,0.8288866151870674
1208,Moderate,0.828848951775117
2015,High,0.8286974645891046
593,Very High,0.8286568789780431
2090,Moderate,0.8282056858626213
1615,Very High,0.8281552948038695
1839,High,0.8280934852467303
492,High,0.8280772299255681
1322,Moderate,0.8280371872029186
1945,High,0.8280218914767302
2089,Moderate,0.8278601542356399
2141,Moderate,0.8276966056528061
1834,Very High,0.8274588105960761
1292,Moderate,0.8273737184915887
939,Very High,0.8268133805873533
1262,Very High,0.8262039044816538
1807,High,0.8261669101838877
935,Very High,0.8261592844626827
428,Very High,0.8259276812005575
484,Very High,0.8250632776215893
1378,Very High,0.8248340788193231
1966,Moderate,0.824095765678375
1218,Very High,0.823892442458172
1664,NonWildland,0.8237932226694243
324,High,0.823406478329387
32,Moderate,0.8230144382409955
1234,Very High,0.8228793490826396
360,Very High,0.8227802206693563
431,NonWildland,0.8219936731577836
1484,Moderate,0.8216616542043881
505,Moderate,0.8204886948709179
1085,Moderate,0.8199220023510682
1952,NonWildland,0.8195952053030674
2058,Very High,0.8194973516017012
473,High,0.8185022598864901
1712,NonWildland,0.8177911590451307
2078,High,0.8177756491892052
1043,High,0.8175147093028012
881,Moderate,0.8170851155372827
1028,Very High,0.815761362124344
1410,Moderate,0.8155325273372224
686,NonWildland,0.8154256035673032
2012,High,0.815142950426184
1997,Very High,0.814682017501078
1498,Moderate,0.8144916741849679
386,High,0.8143632863430933
2005,NonWildland,0.8139857614226534
1087,High,0.8133544564665246
1515,Very High,0.8124723627728586
2016,High,0.8119475350585841
32,High,0.8118599564277298
1598,High,0.8118160730522915
963,High,0.811545813852047
1298,Moderate,0.8112488613927887
1110,NonWildland,0.8101683454243658
937,NonWildland,0.8101422272293604
929,NonWildland,0.8101315850716788
1395,High,0.810109915477956
1940,Moderate,0.8100168875564284
1940,Moderate,0.8100168875544493
1228,High,0.8099707771844767
713,NonWildland,0.8088444509015593
2141,NonWildland,0.808230306097048
2057,Very High,0.8069686298933112
2024,High,0.8062334211173388
909,Moderate,0.8062224613909335
32,High,0.806165192964918
32,High,0.8048398058175807
2129,High,0.8045169164892878
1279,NonWildland,0.8042636133393593
1999,Moderate,0.8038896519866098
1455,Very High,0.8033285752483293
946,NonWildland,0.8027990065135634
1807,High,0.8013599941312137
1991,Moderate,0.8006837292393116
1987,Moderate,0.8004838009725816
90,High,0.8002127531547771
535,High,0.800078022956382
1176,Moderate,0.799926171475723
1449,Moderate,0.7996988283251567
1498,Moderate,0.7996142151998389
562,Very High,0.7992294422309043
133,Very High,0.7983922660279218
1146,Very High,0.7983841700957494
2142,Moderate,0.7972763806022122
2143,Moderate,0.7967839515157252
1389,High,0.7966590929018291
2153,Moderate,0.7963648722819028
2141,Moderate,0.7961798793848563
855,High,0.7959093716078856
1410,Moderate,0.7944625938675525
1177,High,0.794110247596378
2135,Moderate,0.793958659136923
1639,High,0.793749833563501
1614,Very High,0.7936646695141731
872,High,0.793191199486815
1614,Moderate,0.7931658736144714
442,High,0.792494777475978
121,NonWildland,0.7922681452026823
851,High,0.7922627143855193
1789,High,0.7921418897608057
2144,Moderate,0.7920249876329352
1639,High,0.7915785234844793
44,NonWildland,0.7912724090968579
1863,Moderate,0.7907782292008934
90,Moderate,0.7907724975290317
1229,NonWildland,0.7904255941382314
985,High,0.7903386462933156
1758,High,0.7898978580731959
2015,High,0.7888575300548336
1320,Moderate,0.7873886087106944
1288,High,0.7869046841261327
521,High,0.7858668489887238
2016,Moderate,0.7856332739106788
1988,Moderate,0.785574918944153
470,Moderate,0.7854700063914437
1270,High,0.7850976486465827
610,Moderate,0.7846788679961467
1806,Moderate,0.783704970645126
203,Very High,0.7835829981926654
1676,NonWildland,0.7832398187438571
645,NonWildland,0.7832198467784031
25,Moderate,0.7827858395085141
1140,Moderate,0.7826163537905814
521,High,0.7825527297516374
1022,Very High,0.7825301246269943
1246,Very High,0.7825198018115789
1055,Very High,0.7825052869776916
1031,Moderate,0.782450369762512
2116,Moderate,0.7823683881760054
152,Moderate,0.7817458909273218
1010,Moderate,0.7812118986714158
1218,Moderate,0.7804283146708888
1949,NonWildland,0.7803917179566946
777,Moderate,0.7802668470383232
139,NonWildland,0.7801446572555631
139,Very High,0.7801445119468347
2029,Very High,0.7799132718896857
564,Very High,0.7797251347555436
738,NonWildland,0.7790731747344839
250,High,0.7782330537685116
583,High,0.7778651208890972
454,Moderate,0.7770047376213947
31,Moderate,0.7767387272074453
1407,Moderate,0.7765087460520926
1609,High,0.7758073534543917
9,Very High,0.7757504079397636
2144,Moderate,0.775385306603101
369,High,0.7750721273066268
643,NonWildland,0.7743643314604081
409,High,0.7741404997999665
1078,Moderate,0.7736852787619984
750,High,0.7726526657582514
1681,NonWildland,0.7721048166328972
152,High,0.7716653682304762
2013,High,0.7714322657598215
871,Very High,0.7713973676441261
331,High,0.77027250016318
155,Moderate,0.7697512681211042
708,Moderate,0.7696241603166639
1039,Moderate,0.769212251141724
1104,Moderate,0.767423969576823
1385,NonWildland,0.7671260092198369
1999,Moderate,0.7670279508830119
392,High,0.766280894441815
2062,High,0.7657627739893876
1433,High,0.7657251185898756
155,Moderate,0.7651476781745047
1265,Moderate,0.7646751880270746
1032,Moderate,0.7646036851708238
596,High,0.7642713524044998
88,Moderate,0.7630017358527371
564,High,0.7629572394947534
869,Moderate,0.7626221953742289
744,Moderate,0.762453542824654
1973,Moderate,0.7620323035631842
874,High,0.7612070989086519
1681,High,0.7607501495257846
1720,High,0.7591965527864759
2027,Very High,0.7573150296390493
17,Very High,0.7567711898900429
1998,Moderate,0.7563872670751837
1996,Moderate,0.7558453991012194
1340,High,0.7557381508521893
1365,High,0.7556517420365997
1954,Moderate,0.7549176702207911
2111,High,0.75491764177758
722,NonWildland,0.7537029884685623
1403,NonWildland,0.7533520027443383
559,Very High,0.752734493050646
2052,High,0.7526178938862474
391,NonWildland,0.7524228341001696
1320,High,0.7524186276907538
1269,High,0.7523996943960993
769,High,0.7523178310216809
2141,Moderate,0.751253867221517
2167,High,0.7506184021225203
935,Very High,0.7504682244291369
1295,Moderate,0.7501907821106858
1762,High,0.7500202508286106
1433,Moderate,0.7472836033331198
677,Moderate,0.7467191256244264
784,High,0.746379400214084
11,Very High,0.7459791660876788
671,Moderate,0.7458505647949694
50,High,0.7457840101586442
585,Moderate,0.7457812317447834
958,NonWildland,0.7455805981513672
1579,Moderate,0.7455099511730734
1159,Moderate,0.744741914387905
1054,Moderate,0.7442560887816735
458,High,0.743261902354968
1855,NonWildland,0.7421724873348919
881,Moderate,0.7414204748979245
1104,Moderate,0.7407681356140708
1369,Moderate,0.7403951995559944
1092,High,0.7378504543619027
870,Moderate,0.7361546469815591
1538,NonWildland,0.735465944748022
512,Very High,0.7351771798354891
1530,High,0.735114780314226
4,NonWildland,0.7346605895321537
925,Moderate,0.7341059748601365
790,High,0.7339188168490971
681,Moderate,0.7336486646256758
2112,High,0.7333588849408688
1966,NonWildland,0.7332819430068289
521,Moderate,0.7331999226360079
1378,Moderate,0.7319356248184075
1120,NonWildland,0.7308154328022163
2099,Moderate,0.7302854582274826
901,Moderate,0.7300160036587134
1563,Very High,0.7293829241885367
1178,High,0.7291374692517025
1933,NonWildland,0.7280768777021045
688,High,0.7271382662404154
1320,Moderate,0.7270702606759245
32,Very High,0.7261483380385715
1862,High,0.7233365737873725
2155,Moderate,0.7231833778347205
25,Moderate,0.72265804721011
1885,Very High,0.7221680955994603
1042,High,0.7220424526721312
2155,Moderate,0.7218567513923274
2046,High,0.7216027795002945
2045,High,0.7210567516153017
2057,Very High,0.7202156425104649
1418,Moderate,0.720167971109806
1449,High,0.7201457648357102
831,High,0.7201328510117072
385,Moderate,0.7200618738065693
469,Very High,0.7191093040631724
2075,NonWildland,0.7190658138538011
1308,Very High,0.7188637258639359
1200,Moderate,0.7187124336164994
1362,Very High,0.7178648994204907
2033,High,0.7166273748165377
429,Moderate,0.7156502865030834
914,Very High,0.7151903962858336
290,NonWildland,0.7149130122692071
1566,High,0.7148012909531178
2059,Very High,0.7145227352968884
1520,Very High,0.7142269896885783
489,High,0.713834392011891
1559,Very High,0.7137584144210356
802,High,0.7134729017081167
671,Moderate,0.7132855438329897
1606,Very High,0.713082961037582
1498,High,0.7130582425637643
1110,Very High,0.7130275651251846
1874,High,0.7127916464668487
234,Very High,0.7108177975108388
2111,NonWildland,0.710813756550798
784,Very High,0.7106791111324581
1466,Moderate,0.7106170297954624
1293,NonWildland,0.7102186921412897
1639,Moderate,0.708386207158339
158,High,0.7083274426868811
879,High,0.7081181900447643
1924,Moderate,0.7076268018841259
127,High,0.7074089393078868
600,Moderate,0.7071199061574733
1323,Very High,0.7066807023420826
1933,High,0.7065412296935998
57,Moderate,0.7065013964841835
1458,Very High,0.705988759705173
2118,NonWildland,0.7052030982908913
558,Moderate,0.703667151895394
325,Moderate,0.7035131078017786
1392,Very High,0.702649950364167
106,High,0.7013537571421885
559,NonWildland,0.7011779423393149
1246,High,0.6999387986421032
1146,High,0.6999115318741378
1900,High,0.6989971753641723
1934,Moderate,0.6988604161390799
815,Very High,0.6988499467002527
159,Very High,0.698232666768252
733,High,0.6975146773732946
1691,Moderate,0.6970528236588744
1850,NonWildland,0.6970484412999808
630,Moderate,0.6963278915016994
217,Moderate,0.6959566675858117
442,Moderate,0.6956151226136684
1276,High,0.69396866195261
1977,Moderate,0.6936542674355168
1667,High,0.6931966075376861
1940,High,0.6930288476962299
551,Very High,0.6921693687450565
320,High,0.6915616326371297
1373,Moderate,0.69071605429251
74,High,0.6905518849677698
322,High,0.6903368405578034
1057,NonWildland,0.6902462610222903
400,NonWildland,0.6901332685561049
1288,Very High,0.6901279918654016
927,Very High,0.6899776810520327
1125,High,0.6888623651808135
564,High,0.6888273904645311
1484,High,0.6883599202618489
2152,Moderate,0.6883360811911192
2122,Moderate,0.6881076259661046
487,NonWildland,0.6873810071468068
836,Very High,0.6862301858551147
1754,High,0.6861244748803892
564,High,0.6840415433427082
1320,High,0.6833750934274546
120,High,0.68311092796158
2093,Moderate,0.6825963072013496
801,Moderate,0.6824820521494805
11,Very High,0.6805527712184787
1973,NonWildland,0.6795270733231241
705,Very High,0.6791545684254098
308,High,0.6791390298159455
1999,Moderate,0.679012351663163
2049,Very High,0.6787335974205151
857,Moderate,0.6767527166527946
820,Moderate,0.6759227445696239
375,Very High,0.6757952976127622
1498,Moderate,0.6756225206923243
1160,High,0.6749824690129063
1485,High,0.6737975388038943
639,Moderate,0.6737120632193986
104,High,0.6736355884276443
671,Moderate,0.6727059311532222
32,Moderate,0.6714496369220793
772,High,0.6712356744990248
1375,High,0.670678761778374
1217,Moderate,0.6701696353158674
630,Moderate,0.6700751607785049
1673,High,0.6698892126539534
2039,Very High,0.6682590530951728
1040,Very High,0.6678460721256833
2051,High,0.6672510678819664
107,High,0.6671382190903252
1730,NonWildland,0.6670042386872596
1464,Very High,0.6668523241328781
2073,NonWildland,0.6660292732810379
1262,Very High,0.665637799444147
324,High,0.6642842625074756
1006,High,0.6641764034294211
205,Moderate,0.6633902617356208
1791,High,0.6631887909055799
728,Moderate,0.6622456261872023
769,High,0.662072517123677
550,Very High,0.6615446463195968
2078,High,0.6613384049868631
985,Very High,0.661179627003848
1481,NonWildland,0.660567834269336
1262,Very High,0.6604797379272866
50,Moderate,0.6603365578560918
1365,Moderate,0.6602963546294889
1681,Moderate,0.6602724921309109
369,Moderate,0.6601519141439884
1609,Moderate,0.660149270690877
437,Moderate,0.6591513638911689
1101,High,0.6579797797305923
1842,NonWildland,0.6572283275438994
284,NonWildland,0.6572071333235054
75,Very High,0.6569343159078973
481,Moderate,0.6568527081346299
664,NonWildland,0.6565744222765005
381,Moderate,0.6564734017987951
1262,Very High,0.656247664215697
1320,Moderate,0.6560372680188749
360,Very High,0.6559818322008598
602,Moderate,0.6558983831981575
1623,Moderate,0.6549811248764271
935,Very High,0.6548422038442507
1545,Moderate,0.654709794704989
1178,Moderate,0.6539591056131899
2083,High,0.653072244363085
989,Moderate,0.6513815149401596
1664,Moderate,0.6513122541779269
929,Very High,0.6508329593826111
1048,High,0.650368508758371
872,Moderate,0.6500085325141697
957,Moderate,0.6486078994888194
1858,Moderate,0.648473047401207
1012,Moderate,0.648444081067024
1320,Moderate,0.6481424853183084
127,High,0.647681919209846
261,Moderate,0.6469533642695073
796,Very High,0.6466472047919197
415,Moderate,0.6465731639170472
1382,High,0.646319012076358
2033,High,0.6459907517707157
601,High,0.6455647819444086
416,Moderate,0.6451246425580693
503,Moderate,0.6447892510789971
1101,High,0.6440061109399481
1598,High,0.643899787250381
1900,Moderate,0.6433311664065119
314,Very High,0.6431486584332681
765,High,0.6430128423502782
352,NonWildland,0.6413013392810396
801,High,0.6404648520669598
1755,High,0.6402613423793023
1010,Moderate,0.6391876557451546
1736,Moderate,0.6387113019029697
437,Moderate,0.6380528043039573
324,Moderate,0.6377921136154926
760,High,0.6367337684832103
1190,Very High,0.6361436938054397
1453,Very High,0.636017894040657
1542,NonWildland,0.6357210804628798
2032,High,0.6346356069254254
514,High,0.6344981147519465
1975,Moderate,0.634067254122213
855,High,0.631986182933487
1209,High,0.6319252511200879
721,Moderate,0.6316700581966909
1231,High,0.6312785654904852
1318,Very High,0.6310837824018324
1039,Moderate,0.6307212024263995
334,Very High,0.6305306220347918
677,Moderate,0.6304835670880526
1710,NonWildland,0.6304404490880102
1243,High,0.6304168673131375
644,High,0.630339499850759
562,Moderate,0.6302799129476457
1320,Moderate,0.6301294103465084
139,High,0.6301157896669711
937,Moderate,0.6301109116895593
2143,Moderate,0.6297415107203255
2043,Very High,0.6291890327985322
772,High,0.6291139320804311
1326,Moderate,0.6288360698075655
1642,Very High,0.6278927758630332
1301,NonWildland,0.6276226766496364
1863,High,0.6275864400927483
801,Very High,0.6274224562297812
1243,Moderate,0.6269893706658327
1287,High,0.6269101980295452
1156,NonWildland,0.626644049890363
1301,High,0.6260478991391506
1322,Moderate,0.6253319501998946
2012,High,0.6250266215567096
1544,Very High,0.6247950624057976
1078,Moderate,0.6241253177013236
2111,High,0.6235586338616241
2110,High,0.6235136737557907
2051,High,0.6234211449034439
437,High,0.6227644731053962
563,NonWildland,0.6226532577108554
879,High,0.6223975944366751
2048,Very High,0.6216038624841963
1614,High,0.6214293307494742
1502,Very High,0.6207148305251213
1542,High,0.6206158276091632
2062,Very High,0.6187434915365138
671,High,0.6187345518663288
630,Moderate,0.6173815763747011
1425,NonWildland,0.6169628650458687
1043,Moderate,0.6167801709020799
2112,Very High,0.6162157963696504
1492,Very High,0.6150672306849654
2001,Moderate,0.6148587711557215
935,Very High,0.6143883264169312
1085,High,0.6140619980805109
1916,NonWildland,0.6140013369079217
1245,NonWildland,0.613959632432789
1455,NonWildland,0.6136391150627218
760,NonWildland,0.6136061753095855
733,Moderate,0.6131662255366442
1276,Very High,0.6115413725109538
1481,High,0.6110777830318143
32,NonWildland,0.611024389485923
2111,High,0.6099465494197834
521,Moderate,0.6083941425091417
521,Very High,0.6081316240511335
1791,Moderate,0.6080020627992859
156,NonWildland,0.6079264693105564
1568,High,0.607209288478885
1006,Moderate,0.6069976933890808
1273,NonWildland,0.6068903919174282
43,Moderate,0.606749456749413
1378,Moderate,0.606169989849875
1195,Moderate,0.6059188580327025
559,High,0.6051185117749863
831,Moderate,0.6050502496278639
614,High,0.604432216524829
1623,Moderate,0.603402784959666
855,Moderate,0.6029566925003543
385,High,0.6028297907353445
469,Moderate,0.6027401605166639
248,High,0.6024917769960482
1012,High,0.6022910567224558
1695,High,0.6022851096044836
816,NonWildland,0.6020803708119091
57,Moderate,0.6017634279703488
1939,High,0.6014172963100848
964,Very High,0.6013077873389508
2148,NonWildland,0.600509579567028
392,Very High,0.600493130209389
250,Very High,0.600442926143269
1960,High,0.6003064917162052
26,Moderate,0.6000933703029839
2074,Moderate,0.6000277891393373
996,High,0.5997025217280835
523,High,0.599000473959424
1814,Very High,0.5987655482008936
977,Moderate,0.5985594490576379
1293,High,0.5980831579993641
437,NonWildland,0.5976460776848785
1864,Very High,0.597447837093576
1159,Very High,0.5971818706023206
593,Very High,0.5959233239896554
1010,NonWildland,0.5958127397735348
1010,NonWildland,0.5957603474650646
235,NonWildland,0.5949955027033287
376,Moderate,0.5949314150598672
1477,Very High,0.5945491464546429
826,Very High,0.5944505794268345
376,Very High,0.5944024759035413
518,Very High,0.5938659116838906
310,Very High,0.5935073982651329
2113,Very High,0.593237405185459
910,High,0.5929517854744325
1305,High,0.5925873582896796
2110,Very High,0.5925384733970002
1246,High,0.5921779032358033
1578,High,0.5919132590923064
827,NonWildland,0.5918899051391685
2164,NonWildland,0.5918521108656114
484,Very High,0.5911043769474139
21,High,0.5909631366297095
2049,Very High,0.5906321289027526
1996,Moderate,0.5897309852258241
769,High,0.5897023333661177
1244,High,0.5887383460241765
1991,Moderate,0.5882571012163084
935,High,0.5881587689663146
1598,Moderate,0.5878386416787644
576,High,0.5875993753067594
989,High,0.5872533208136624
2049,Very High,0.5871365712969564
334,High,0.5867380411871919
1010,High,0.5861568060978019
